date,open,high,low,close
12/27/2013,80.5457,80.63,79.9286,80.0129
12/30/2013,79.6371,80.0129,78.903,79.2171
12/31/2013,79.1671,80.1829,79.1429,80.1457
1/2/2014,79.3829,79.5757,78.8601,79.0186
1/3/2014,78.98,79.1,77.2043,77.2829
1/6/2014,76.7786,78.1143,76.2286,77.7043
1/7/2014,77.76,77.9943,76.8464,77.1482
1/8/2014,76.9729,77.9371,76.9557,77.6371
1/9/2014,78.1143,78.1229,76.4786,76.6456
1/10/2014,77.1186,77.2571,75.8729,76.1343
1/13/2014,75.7014,77.5,75.6971,76.5329
1/14/2014,76.8886,78.1043,76.8086,78.0557
1/15/2014,79.0743,80.0286,78.8086,79.6229
1/16/2014,79.2714,79.55,78.8114,79.1786
1/17/2014,78.7829,78.8671,77.1286,77.2386
1/21/2014,77.2843,78.5814,77.2029,78.4386
1/22/2014,78.7021,79.6129,78.2586,78.7871
1/23/2014,78.5629,79.5,77.8295,79.4543
1/24/2014,79.1429,79.3743,77.8214,78.01
1/27/2014,78.5814,79.2571,77.9643,78.6429
1/28/2014,72.68,73.5714,71.7243,72.3571
1/29/2014,71.9929,72.4814,71.2314,71.5357
1/30/2014,71.7914,72.3571,70.9571,71.3974
1/31/2014,70.74,71.6471,70.5071,71.5143
2/3/2014,71.8014,72.5329,71.3286,71.6471
2/4/2014,72.2643,72.78,71.8229,72.6843
2/5/2014,72.3657,73.6114,72.3217,73.2271
2/6/2014,72.8657,73.3571,72.5443,73.2157
2/7/2014,74.4829,74.7043,73.9114,74.24
2/10/2014,74.0943,75.9986,74,75.57
2/11/2014,75.8014,76.8214,75.6429,76.5657
2/12/2014,76.7071,77.08,76.1771,76.56
2/13/2014,76.38,77.8357,76.3143,77.7757
2/14/2014,77.4957,77.9971,77.3157,77.7129
2/18/2014,78,78.7414,77.9443,77.9986
2/19/2014,77.8214,78.1271,76.3357,76.7671
2/20/2014,76.1414,76.7143,75.5714,75.8786
2/21/2014,76.1132,76.3671,74.9429,75.0357
2/24/2014,74.7357,75.7028,74.6314,75.3643
2/25/2014,75.6257,75.6521,74.4286,74.58
2/26/2014,74.8014,75,73.6571,73.9071
2/27/2014,73.8771,75.54,73.7214,75.3814
2/28/2014,75.5829,76.1071,74.5886,75.1771
3/3/2014,74.7743,75.8071,74.6871,75.3943
3/4/2014,75.8571,76.0914,75.3957,75.8914
3/5/2014,75.8457,76.3929,75.59,76.0514
3/6/2014,76.1129,76.3486,75.4429,75.8214
3/7/2014,75.87,75.9971,75.15,75.7771
3/10/2014,75.48,76.19,75.477,75.8457
3/11/2014,76.4929,76.9629,76.0843,76.5843
3/12/2014,76.3586,76.7643,76,76.6586
3/13/2014,76.7771,77.0943,75.5943,75.8071
3/14/2014,75.5414,75.8414,74.7143,74.9557
3/17/2014,75.3857,75.71,75.1214,75.2486
3/18/2014,75.1286,75.9957,75.0286,75.9143
3/19/2014,76.0371,76.6057,75.5714,75.8943
3/20/2014,75.6986,76.0957,75.3357,75.5286
3/21/2014,75.99,76.25,75.19,76.1243
3/24/2014,76.9171,77.2143,76.4371,77.0271
3/25/2014,77.3571,77.9643,77.0843,77.8557
3/26/2014,78.0743,78.4286,76.98,77.1114
3/27/2014,77.145,77.3571,76.4457,76.78
3/28/2014,76.9029,76.9914,76.3214,76.6943
3/31/2014,77.0329,77.2586,76.5614,76.6771
4/1/2014,76.8229,77.41,76.6814,77.3786
4/2/2014,77.4829,77.64,77.18,77.5071
4/3/2014,77.3414,77.5,76.8057,76.97
4/4/2014,77.1157,77.1429,75.7971,75.9743
4/7/2014,75.4314,75.8429,74.5557,74.7814
4/8/2014,75.0271,75.16,74.1,74.7771
4/9/2014,74.6629,75.7843,74.5743,75.76
4/10/2014,75.8114,76.0343,74.7386,74.7829
4/11/2014,74.1429,74.69,73.8771,74.23
4/14/2014,74.5571,74.5943,73.8871,74.5257
4/15/2014,74.3243,74.52,73.0471,73.9943
4/16/2014,74.0071,74.4414,73.4479,74.1443
4/17/2014,74.2857,75.3943,74.1714,74.9914
4/21/2014,75.0486,76.02,74.8514,75.8814
4/22/2014,75.4729,75.9751,75.2144,75.957
4/23/2014,75.58,75.8757,74.9214,74.9643
4/24/2014,81.1729,81.4286,80.1043,81.11
4/25/2014,80.6471,81.7129,80.5657,81.7057
4/28/2014,81.8286,85.1071,81.7929,84.87
4/29/2014,84.82,85.14,84.2157,84.6186
4/30/2014,84.6629,85.6329,84.2571,84.2986
5/1/2014,84.5714,84.9714,83.7657,84.4971
5/2/2014,84.62,84.8857,84.2443,84.6543
5/5/2014,84.3057,85.8571,84.2857,85.8514
5/6/2014,85.9714,86.3443,84.9157,84.9157
5/7/2014,85.0357,85.3271,83.9614,84.6186
5/8/2014,84.0357,84.9157,83.7714,83.9986
5/9/2014,83.5057,83.75,82.9043,83.6489
5/12/2014,83.9271,84.8086,83.9143,84.69
5/13/2014,84.5714,84.9343,84.3857,84.8229
5/14/2014,84.6329,85.3429,84.5343,84.8386
5/15/2014,84.9571,85.2286,84.0057,84.1171
5/16/2014,84.09,85.3614,83.6286,85.3586
5/19/2014,85.4071,86.7614,85.3329,86.37
5/20/2014,86.3586,86.6286,85.8186,86.3871
5/21/2014,86.2614,86.6714,86.0086,86.6157
5/22/2014,86.6571,87.1214,86.3,86.7529
5/23/2014,86.75,87.8185,86.6386,87.7329
5/27/2014,87.9829,89.4086,87.9471,89.3757
5/28/2014,89.4314,89.9757,89.1114,89.1443
5/29/2014,89.6929,90.9814,89.6814,90.7686
5/30/2014,91.14,92.0243,89.8429,90.4286
6/2/2014,90.5657,90.69,88.9286,89.8071
6/3/2014,89.78,91.2486,89.75,91.0771
6/4/2014,91.0629,92.5557,90.8729,92.1171
6/5/2014,92.3143,92.7671,91.8014,92.4786
6/6/2014,92.8429,93.0371,92.0671,92.2243
6/9/2014,92.7,93.88,91.75,93.7
6/10/2014,94.73,95.05,93.57,94.25
6/11/2014,94.13,94.76,93.47,93.86
6/12/2014,94.04,94.12,91.9,92.29
6/13/2014,92.2,92.44,90.88,91.28
6/16/2014,91.51,92.75,91.45,92.2
6/17/2014,92.31,92.7,91.8,92.08
6/18/2014,92.27,92.29,91.35,92.18
6/19/2014,92.29,92.3,91.3389,91.86
6/20/2014,91.85,92.55,90.9,90.91
6/23/2014,91.32,91.62,90.6,90.83
6/24/2014,90.75,91.74,90.19,90.28
6/25/2014,90.21,90.7,89.65,90.36
6/26/2014,90.37,91.05,89.8,90.9
6/27/2014,90.82,92,90.77,91.98
6/30/2014,92.1,93.725,92.09,92.93
7/1/2014,93.52,94.07,93.13,93.52
7/2/2014,93.865,94.06,93.09,93.48
7/3/2014,93.67,94.1,93.2,94.03
7/7/2014,94.14,95.99,94.1,95.968
7/8/2014,96.27,96.8,93.92,95.35
7/9/2014,95.44,95.95,94.76,95.39
7/10/2014,93.76,95.55,93.52,95.035
7/11/2014,95.36,95.89,94.8625,95.22
7/14/2014,95.86,96.89,95.65,96.45
7/15/2014,96.8,96.85,95.03,95.32
7/16/2014,96.97,97.1,94.74,94.78
7/17/2014,95.03,95.279,92.57,93.0899
7/18/2014,93.62,94.74,93.02,94.43
7/21/2014,94.99,95,93.72,93.939
7/22/2014,94.68,94.89,94.12,94.72
7/23/2014,95.42,97.88,95.17,97.19
7/24/2014,97.035,97.32,96.42,97.03
7/25/2014,96.85,97.84,96.64,97.671
7/28/2014,97.82,99.24,97.55,99.02
7/29/2014,99.33,99.44,98.25,98.38
7/30/2014,98.44,98.7,97.67,98.15
7/31/2014,97.16,97.45,95.33,95.6
8/1/2014,94.9,96.62,94.81,96.13
8/4/2014,96.37,96.58,95.17,95.59
8/5/2014,95.36,95.68,94.36,95.12
8/6/2014,94.75,95.48,94.71,94.96
8/7/2014,94.93,95.95,94.1,94.48
8/8/2014,94.26,94.82,93.28,94.74
8/11/2014,95.27,96.08,94.8355,95.99
8/12/2014,96.04,96.88,95.61,95.97
8/13/2014,96.15,97.24,96.04,97.24
8/14/2014,97.33,97.57,96.8,97.5
8/15/2014,97.9,98.19,96.86,97.98
8/18/2014,98.49,99.37,97.98,99.16
8/19/2014,99.41,100.68,99.32,100.53
8/20/2014,100.44,101.09,99.95,100.57
8/21/2014,100.57,100.94,100.11,100.58
8/22/2014,100.29,101.47,100.19,101.32
8/25/2014,101.79,102.17,101.28,101.54
8/26/2014,101.42,101.5,100.86,100.889
8/27/2014,101.02,102.57,100.7,102.13
8/28/2014,101.59,102.78,101.56,102.25
8/29/2014,102.86,102.9,102.2,102.5
9/2/2014,103.06,103.74,102.72,103.3
9/3/2014,103.1,103.2,98.58,98.94
9/4/2014,98.85,100.09,97.79,98.12
9/5/2014,98.8,99.39,98.31,98.97
9/8/2014,99.3,99.31,98.05,98.36
9/9/2014,99.08,103.08,96.14,97.99
9/10/2014,98.01,101.11,97.76,101
9/11/2014,100.41,101.44,99.62,101.43
9/12/2014,101.21,102.19,101.08,101.66
9/15/2014,102.81,103.05,101.44,101.63
9/16/2014,99.8,101.26,98.89,100.86
9/17/2014,101.27,101.8,100.5922,101.58
9/18/2014,101.93,102.35,101.56,101.79
9/19/2014,102.29,102.35,100.88,100.96
9/22/2014,101.8,102.14,100.58,101.06
9/23/2014,100.6,102.94,100.54,102.64
9/24/2014,102.16,102.85,101.2,101.75
9/25/2014,100.51,100.71,97.72,97.87
9/26/2014,98.53,100.75,98.4,100.75
9/29/2014,98.65,100.435,98.63,100.11
9/30/2014,100.81,101.54,100.53,100.75
10/1/2014,100.59,100.69,98.7,99.18
10/2/2014,99.27,100.22,98.04,99.9
10/3/2014,99.44,100.21,99.04,99.62
10/6/2014,99.95,100.65,99.42,99.62
10/7/2014,99.43,100.12,98.73,98.75
10/8/2014,98.76,101.11,98.31,100.8
10/9/2014,101.54,102.38,100.61,101.02
10/10/2014,100.69,102.03,100.3,100.73
10/13/2014,101.33,101.78,99.81,99.81
10/14/2014,100.39,100.52,98.57,98.75
10/15/2014,97.97,99.15,95.18,97.54
10/16/2014,95.55,97.72,95.41,96.26
10/17/2014,97.5,99,96.81,97.67
10/20/2014,98.315,99.96,98.22,99.76
10/21/2014,103.02,103.02,101.27,102.47
10/22/2014,102.84,104.11,102.6,102.99
10/23/2014,104.08,105.051,103.63,104.83
10/24/2014,105.18,105.49,104.53,105.22
10/27/2014,104.85,105.48,104.7,105.11
10/28/2014,105.4,106.74,105.35,106.74
10/29/2014,106.65,107.37,106.36,107.34
10/30/2014,106.959,107.35,105.9,106.98
10/31/2014,108.01,108.04,107.21,108
11/3/2014,108.22,110.3,108.01,109.4
11/4/2014,109.36,109.49,107.72,108.6
11/5/2014,109.1,109.3,108.125,108.86
11/6/2014,108.6,108.79,107.8,108.7
11/7/2014,108.75,109.32,108.55,109.01
11/10/2014,109.02,109.33,108.67,108.83
11/11/2014,108.7,109.75,108.4,109.7
11/12/2014,109.38,111.43,109.37,111.25
11/13/2014,111.8,113.45,111.6,112.82
11/14/2014,113.15,114.19,113.05,114.18
11/17/2014,114.27,117.28,113.3,113.99
11/18/2014,113.94,115.69,113.89,115.47
11/19/2014,115.44,115.74,113.8,114.67
11/20/2014,114.91,116.86,114.85,116.31
11/21/2014,117.51,117.57,116.03,116.47
11/24/2014,116.85,118.77,116.62,118.625
11/25/2014,119.07,119.75,117.45,117.6
11/26/2014,117.94,119.1,117.83,119
11/28/2014,119.27,119.4,118.05,118.93
12/1/2014,118.81,119.25,111.27,115.07
12/2/2014,113.5,115.75,112.75,114.63
12/3/2014,115.75,116.35,115.11,115.93
12/4/2014,115.77,117.2,115.29,115.49
12/5/2014,115.99,116.08,114.64,115
12/8/2014,114.1,114.648,111.62,112.4
12/9/2014,110.19,114.3,109.35,114.12
12/10/2014,114.41,114.85,111.54,111.95
12/11/2014,112.26,113.8,111.34,111.62
12/12/2014,110.46,111.87,109.58,109.73
12/15/2014,110.7,111.6,106.35,108.225
12/16/2014,106.37,110.16,106.26,106.745
12/17/2014,107.12,109.84,106.82,109.41
12/18/2014,111.87,112.65,110.66,112.65
12/19/2014,112.26,113.24,111.66,111.78
12/22/2014,112.16,113.49,111.97,112.94
12/23/2014,113.23,113.33,112.46,112.54
12/24/2014,112.58,112.71,112.01,112.01
12/26/2014,112.1,114.52,112.01,113.99
12/29/2014,113.79,114.77,113.7,113.91
12/30/2014,113.64,113.92,112.11,112.52
12/31/2014,112.82,113.13,110.21,110.38
1/2/2015,111.39,111.44,107.35,109.33
1/5/2015,108.29,108.65,105.41,106.25
1/6/2015,106.54,107.43,104.63,106.26
1/7/2015,107.2,108.2,106.695,107.75
1/8/2015,109.23,112.15,108.7,111.89
1/9/2015,112.67,113.25,110.21,112.01
1/12/2015,112.6,112.63,108.8,109.25
1/13/2015,111.43,112.8,108.91,110.22
1/14/2015,109.04,110.49,108.5,109.8
1/15/2015,110,110.06,106.66,106.82
1/16/2015,107.03,107.58,105.2,105.99
1/20/2015,107.84,108.9667,106.5,108.72
1/21/2015,108.95,111.06,108.27,109.55
1/22/2015,110.26,112.47,109.72,112.4
1/23/2015,112.3,113.75,111.53,112.98
1/26/2015,113.74,114.3626,112.8,113.1
1/27/2015,112.42,112.48,109.03,109.14
1/28/2015,117.625,118.12,115.31,115.31
1/29/2015,116.32,119.19,115.56,118.9
1/30/2015,118.4,120,116.85,117.16
2/2/2015,118.05,119.17,116.08,118.63
2/3/2015,118.5,119.09,117.61,118.65
2/4/2015,118.5,120.51,118.309,119.56
2/5/2015,120.02,120.23,119.25,119.94
2/6/2015,120.02,120.25,118.45,118.93
2/9/2015,118.55,119.84,118.43,119.72
2/10/2015,120.17,122.15,120.16,122.02
2/11/2015,122.77,124.92,122.5,124.88
2/12/2015,126.06,127.48,125.57,126.46
2/13/2015,127.28,127.28,125.65,127.08
2/17/2015,127.49,128.88,126.92,127.83
2/18/2015,127.625,128.78,127.45,128.715
2/19/2015,128.48,129.03,128.33,128.45
2/20/2015,128.62,129.5,128.05,129.495
2/23/2015,130.02,133,129.66,133
2/24/2015,132.94,133.6,131.17,132.17
2/25/2015,131.56,131.6,128.15,128.79
2/26/2015,128.785,130.87,126.61,130.415
2/27/2015,130,130.57,128.24,128.46
3/2/2015,129.25,130.28,128.3,129.09
3/3/2015,128.96,129.52,128.09,129.36
3/4/2015,129.1,129.56,128.32,128.54
3/5/2015,128.58,128.75,125.76,126.41
3/6/2015,128.4,129.37,126.26,126.6
3/9/2015,127.96,129.57,125.06,127.14
3/10/2015,126.41,127.22,123.8,124.51
3/11/2015,124.75,124.77,122.11,122.24
3/12/2015,122.31,124.9,121.63,124.45
3/13/2015,124.4,125.3951,122.58,123.59
3/16/2015,123.88,124.95,122.87,124.95
3/17/2015,125.9,127.32,125.65,127.04
3/18/2015,127,129.16,126.37,128.47
3/19/2015,128.75,129.2451,127.4,127.495
3/20/2015,128.25,128.4,125.16,125.9
3/23/2015,127.12,127.85,126.52,127.21
3/24/2015,127.23,128.04,126.56,126.69
3/25/2015,126.54,126.82,123.38,123.38
3/26/2015,122.76,124.88,122.6,124.24
3/27/2015,124.57,124.7,122.91,123.25
3/30/2015,124.05,126.4,124,126.37
3/31/2015,126.09,126.49,124.355,124.43
4/1/2015,124.82,125.12,123.1,124.25
4/2/2015,125.03,125.56,124.19,125.32
4/6/2015,124.47,127.51,124.33,127.35
4/7/2015,127.64,128.1218,125.98,126.01
4/8/2015,125.85,126.4,124.97,125.6
4/9/2015,125.85,126.58,124.66,126.56
4/10/2015,125.95,127.21,125.26,127.1
4/13/2015,128.37,128.57,126.61,126.85
4/14/2015,127,127.29,125.91,126.3
4/15/2015,126.41,127.13,126.01,126.78
4/16/2015,126.28,127.1,126.11,126.17
4/17/2015,125.55,126.14,124.46,124.75
4/20/2015,125.57,128.12,125.17,127.6
4/21/2015,128.1,128.2,126.67,126.91
4/22/2015,126.99,128.87,126.32,128.62
4/23/2015,128.3,130.42,128.14,129.67
4/24/2015,130.49,130.63,129.23,130.28
4/27/2015,132.31,133.13,131.15,132.65
4/28/2015,134.455,134.54,129.57,130.56
4/29/2015,130.16,131.59,128.3,128.64
4/30/2015,127.5,127.88,124.58,125.15
5/1/2015,126.1,130.13,125.3,128.95
5/4/2015,129.5,130.57,128.26,128.7
5/5/2015,128.15,128.4498,125.78,125.8
5/6/2015,126.56,126.75,123.36,125.01
5/7/2015,124.77,126.08,124.02,125.26
5/8/2015,126.68,127.62,126.11,127.62
5/11/2015,127.39,127.56,125.625,126.32
5/12/2015,125.6,126.88,124.82,125.865
5/13/2015,126.15,127.19,125.87,126.01
5/14/2015,127.41,128.95,127.16,128.95
5/15/2015,129.07,129.49,128.21,128.77
5/18/2015,128.38,130.72,128.36,130.19
5/19/2015,130.69,130.88,129.64,130.07
5/20/2015,130,130.98,129.34,130.06
5/21/2015,130.07,131.63,129.83,131.39
5/22/2015,131.6,132.97,131.4,132.54
5/26/2015,132.6,132.91,129.12,129.62
5/27/2015,130.34,132.26,130.05,132.045
5/28/2015,131.86,131.95,131.1,131.78
5/29/2015,131.23,131.45,129.9,130.28
6/1/2015,131.2,131.39,130.05,130.535
6/2/2015,129.86,130.655,129.32,129.96
6/3/2015,130.66,130.94,129.9,130.12
6/4/2015,129.58,130.58,128.91,129.36
6/5/2015,129.5,129.69,128.36,128.65
6/8/2015,128.9,129.21,126.83,127.8
6/9/2015,126.7,128.08,125.62,127.42
6/10/2015,127.92,129.34,127.85,128.88
6/11/2015,129.18,130.18,128.475,128.59
6/12/2015,128.185,128.33,127.11,127.17
6/15/2015,126.1,127.24,125.71,126.92
6/16/2015,127.03,127.85,126.37,127.6
6/17/2015,127.72,127.88,126.74,127.3
6/18/2015,127.23,128.31,127.22,127.88
6/19/2015,127.71,127.82,126.4,126.6
6/22/2015,127.49,128.06,127.08,127.61
6/23/2015,127.48,127.61,126.8792,127.03
6/24/2015,127.21,129.8,127.12,128.11
6/25/2015,128.86,129.2,127.5,127.5
6/26/2015,127.67,127.99,126.51,126.75
6/29/2015,125.46,126.47,124.48,124.53
6/30/2015,125.57,126.12,124.86,125.425
7/1/2015,126.9,126.94,125.99,126.6
7/2/2015,126.43,126.69,125.77,126.44
7/6/2015,124.94,126.23,124.85,126
7/7/2015,125.89,126.15,123.77,125.69
7/8/2015,124.48,124.64,122.54,122.57
7/9/2015,123.85,124.06,119.22,120.07
7/10/2015,121.94,123.85,121.21,123.28
7/13/2015,125.03,125.755,124.32,125.66
7/14/2015,126.04,126.37,125.04,125.61
7/15/2015,125.72,127.15,125.58,126.82
7/16/2015,127.74,128.57,127.35,128.51
7/17/2015,129.08,129.62,128.31,129.62
7/20/2015,130.97,132.97,130.7,132.07
7/21/2015,132.85,132.92,130.32,130.75
7/22/2015,121.99,125.5,121.99,125.22
7/23/2015,126.2,127.09,125.06,125.16
7/24/2015,125.32,125.74,123.9,124.5
7/27/2015,123.09,123.61,122.12,122.77
7/28/2015,123.38,123.91,122.55,123.38
7/29/2015,123.15,123.5,122.27,122.99
7/30/2015,122.32,122.5699,121.71,122.37
7/31/2015,122.6,122.6425,120.91,121.3
8/3/2015,121.5,122.57,117.52,118.44
8/4/2015,117.42,117.7,113.25,114.64
8/5/2015,112.95,117.44,112.1,115.4
8/6/2015,115.97,116.5,114.115,115.13
8/7/2015,114.58,116.25,114.5,115.52
8/10/2015,116.53,119.99,116.53,119.72
8/11/2015,117.81,118.18,113.33,113.49
8/12/2015,112.53,115.42,109.63,115.24
8/13/2015,116.04,116.4,114.54,115.15
8/14/2015,114.32,116.31,114.01,115.96
8/17/2015,116.04,117.65,115.5,117.16
8/18/2015,116.43,117.44,116.01,116.5
8/19/2015,116.1,116.52,114.68,115.01
8/20/2015,114.08,114.35,111.63,112.65
8/21/2015,110.43,111.9,105.645,105.76
8/24/2015,94.87,108.8,92,103.12
8/25/2015,111.11,111.11,103.5,103.74
8/26/2015,107.085,109.89,105.05,109.69
8/27/2015,112.25,113.24,110.02,112.92
8/28/2015,112.17,113.31,111.54,113.29
8/31/2015,112.13,114.53,112,112.76
9/1/2015,110.18,111.88,107.36,107.72
9/2/2015,110,112.34,109.131,112.34
9/3/2015,112.49,112.78,110.04,110.37
9/4/2015,108.97,110.45,108.51,109.27
9/8/2015,111.65,112.56,110.32,112.31
9/9/2015,113.76,114.02,109.77,110.15
9/10/2015,110.27,113.2825,109.9,112.57
9/11/2015,111.79,114.21,111.76,114.21
9/14/2015,116.58,116.89,114.86,115.31
9/15/2015,115.93,116.53,114.42,116.28
9/16/2015,116.25,116.54,115.44,116.41
9/17/2015,115.66,116.49,113.715,113.92
9/18/2015,112.21,114.3,111.87,113.45
9/21/2015,113.67,115.37,113.66,115.21
9/22/2015,113.38,114.18,112.5201,113.4
9/23/2015,113.63,114.72,113.3,114.32
9/24/2015,113.25,115.5,112.37,115
9/25/2015,116.44,116.69,114.02,114.71
9/28/2015,113.85,114.57,112.44,112.44
9/29/2015,112.83,113.51,107.86,109.06
9/30/2015,110.17,111.54,108.73,109.95
10/1/2015,109.07,109.62,107.31,109.58
10/2/2015,108.01,111.0136,107.55,110.38
10/5/2015,109.88,111.3698,109.07,110.78
10/6/2015,110.63,111.74,109.765,111.31
10/7/2015,111.74,111.77,109.41,110.78
10/8/2015,110.19,110.19,108.21,109.5
10/9/2015,110,112.28,109.49,112.12
10/12/2015,112.73,112.75,111.44,111.6
10/13/2015,110.82,112.45,110.68,111.79
10/14/2015,111.29,111.52,109.56,110.21
10/15/2015,110.93,112.1,110.49,111.86
10/16/2015,111.78,112,110.53,111.04
10/19/2015,110.8,111.75,110.11,111.73
10/20/2015,111.34,114.17,110.82,113.77
10/21/2015,114,115.58,113.7,113.76
10/22/2015,114.33,115.5,114.1,115.5
10/23/2015,116.7,119.228,116.33,119.08
10/26/2015,118.08,118.13,114.92,115.28
10/27/2015,115.4,116.54,113.99,114.55
10/28/2015,116.93,119.3,116.06,119.27
10/29/2015,118.7,120.69,118.27,120.53
10/30/2015,120.99,121.22,119.45,119.5
11/2/2015,119.87,121.36,119.61,121.18
11/3/2015,120.79,123.49,120.7,122.57
11/4/2015,123.13,123.82,121.62,122
11/5/2015,121.85,122.69,120.18,120.92
11/6/2015,121.11,121.81,120.62,121.06
11/9/2015,120.96,121.81,120.05,120.57
11/10/2015,116.9,118.07,116.061,116.77
11/11/2015,116.37,117.42,115.21,116.11
11/12/2015,116.26,116.82,115.65,115.72
11/13/2015,115.2,115.57,112.27,112.34
11/16/2015,111.38,114.24,111,114.175
11/17/2015,114.92,115.05,113.32,113.69
11/18/2015,115.76,117.49,115.5,117.29
11/19/2015,117.64,119.75,116.76,118.78
11/20/2015,119.2,119.92,118.85,119.3
11/23/2015,119.27,119.73,117.34,117.75
11/24/2015,117.33,119.35,117.12,118.88
11/25/2015,119.21,119.23,117.92,118.03
11/27/2015,118.29,118.41,117.6,117.81
11/30/2015,117.99,119.41,117.75,118.3
12/1/2015,118.75,118.81,116.86,117.34
12/2/2015,117.05,118.11,116.08,116.28
12/3/2015,116.55,116.79,114.22,115.2
12/4/2015,115.29,119.25,115.11,119.03
12/7/2015,118.98,119.86,117.81,118.28
12/8/2015,117.52,118.6,116.86,118.23
12/9/2015,117.64,117.69,115.08,115.62
12/10/2015,116.04,116.94,115.51,116.17
12/11/2015,115.19,115.39,112.851,113.18
12/14/2015,112.18,112.68,109.79,112.48
12/15/2015,111.94,112.8,110.35,110.49
12/16/2015,111.07,111.99,108.8,111.34
12/17/2015,112.02,112.25,108.98,108.98
12/18/2015,108.91,109.52,105.81,106.03
12/21/2015,107.28,107.37,105.57,107.33
12/22/2015,107.4,107.72,106.451,107.23
12/23/2015,107.27,108.85,107.2,108.61
12/24/2015,109,109,107.95,108.03
12/28/2015,107.59,107.69,106.1807,106.82
12/29/2015,106.96,109.43,106.86,108.74
12/30/2015,108.58,108.7,107.18,107.32
12/31/2015,107.01,107.03,104.82,105.26
1/4/2016,102.61,105.368,102,105.35
1/5/2016,105.75,105.85,102.41,102.71
1/6/2016,100.56,102.37,99.87,100.7
1/7/2016,98.68,100.13,96.43,96.45
1/8/2016,98.55,99.11,96.76,96.96
1/11/2016,98.97,99.06,97.34,98.53
1/12/2016,100.55,100.69,98.8399,99.96
1/13/2016,100.32,101.19,97.3,97.39
1/14/2016,97.96,100.48,95.74,99.52
1/15/2016,96.2,97.71,95.36,97.13
1/19/2016,98.41,98.65,95.5,96.66
1/20/2016,95.1,98.1897,93.42,96.79
1/21/2016,97.06,97.88,94.94,96.3
1/22/2016,98.63,101.46,98.37,101.42
1/25/2016,101.52,101.53,99.21,99.44
1/26/2016,99.93,100.88,98.07,99.99
1/27/2016,96.04,96.6289,93.34,93.42
1/28/2016,93.79,94.52,92.39,94.09
1/29/2016,94.79,97.34,94.35,97.34
2/1/2016,96.47,96.71,95.4,96.43
2/2/2016,95.42,96.04,94.28,94.48
2/3/2016,95,96.84,94.08,96.35
2/4/2016,95.86,97.33,95.19,96.6
2/5/2016,96.52,96.92,93.69,94.02
2/8/2016,93.13,95.7,93.04,95.01
2/9/2016,94.29,95.94,93.93,94.99
2/10/2016,95.92,96.35,94.1,94.27
2/11/2016,93.79,94.72,92.59,93.7
2/12/2016,94.19,94.5,93.01,93.99
2/16/2016,95.02,96.85,94.61,96.64
2/17/2016,96.67,98.21,96.15,98.12
2/18/2016,98.84,98.89,96.091,96.26
2/19/2016,96,96.7599,95.8,96.04
2/22/2016,96.31,96.9,95.92,96.88
2/23/2016,96.4,96.5,94.55,94.69
2/24/2016,93.98,96.38,93.32,96.1
2/25/2016,96.05,96.76,95.25,96.76
2/26/2016,97.2,98.0237,96.58,96.91
2/29/2016,96.86,98.23,96.65,96.69
3/1/2016,97.65,100.77,97.42,100.53
3/2/2016,100.51,100.89,99.64,100.75
3/3/2016,100.58,101.7099,100.45,101.5
3/4/2016,102.37,103.75,101.37,103.01
3/7/2016,102.39,102.83,100.96,101.87
3/8/2016,100.78,101.76,100.4,101.03
3/9/2016,101.31,101.58,100.27,101.12
3/10/2016,101.41,102.24,100.15,101.17
3/11/2016,102.24,102.28,101.5,102.26
3/14/2016,101.91,102.91,101.78,102.52
3/15/2016,103.96,105.18,103.85,104.58
3/16/2016,104.61,106.31,104.59,105.97
3/17/2016,105.52,106.47,104.96,105.8
3/18/2016,106.34,106.5,105.19,105.92
3/21/2016,105.93,107.65,105.1401,105.91
3/22/2016,105.25,107.29,105.21,106.72
3/23/2016,106.48,107.07,105.9,106.13
3/24/2016,105.47,106.25,104.89,105.67
3/28/2016,106,106.19,105.06,105.19
3/29/2016,104.89,107.79,104.88,107.68
3/30/2016,108.65,110.42,108.6,109.56
3/31/2016,109.72,109.9,108.88,108.99
4/1/2016,108.78,110,108.2,109.99
4/4/2016,110.42,112.19,110.27,111.12
4/5/2016,109.51,110.73,109.42,109.81
4/6/2016,110.23,110.98,109.2,110.96
4/7/2016,109.95,110.42,108.121,108.54
4/8/2016,108.91,109.77,108.17,108.66
4/11/2016,108.97,110.61,108.83,109.02
4/12/2016,109.34,110.5,108.66,110.44
4/13/2016,110.8,112.34,110.8,112.04
4/14/2016,111.62,112.39,111.33,112.1
4/15/2016,112.11,112.3,109.73,109.85
4/18/2016,108.89,108.95,106.94,107.48
4/19/2016,107.88,108,106.23,106.91
4/20/2016,106.64,108.09,106.06,107.13
4/21/2016,106.93,106.93,105.52,105.97
4/22/2016,105.01,106.48,104.62,105.68
4/25/2016,105,105.65,104.51,105.08
4/26/2016,103.91,105.3,103.91,104.35
4/27/2016,96,98.71,95.68,97.82
4/28/2016,97.61,97.88,94.25,94.83
4/29/2016,93.99,94.72,92.51,93.74
5/2/2016,93.965,94.08,92.4,93.64
5/3/2016,94.2,95.74,93.68,95.18
5/4/2016,95.2,95.9,93.82,94.19
5/5/2016,94,94.07,92.68,93.24
5/6/2016,93.37,93.45,91.85,92.72
